time	V(vout)	I(L1)
3.002070341025716e-05	3.577341e+00	2.889412e+00
3.002071796394529e-05	3.577344e+00	2.889414e+00
3.002072656553881e-05	3.577345e+00	2.889416e+00
3.002073123335832e-05	3.577346e+00	2.889416e+00
3.002073404616971e-05	3.577347e+00	2.889417e+00
3.002073628468088e-05	3.577347e+00	2.889417e+00
3.002073867923399e-05	3.577348e+00	2.889418e+00
3.002074114799027e-05	3.577348e+00	2.889418e+00
3.002074523927884e-05	3.577349e+00	2.889419e+00
3.002075281882211e-05	3.577350e+00	2.889420e+00
3.002076797790865e-05	3.577353e+00	2.889422e+00
3.002079829608173e-05	3.577358e+00	2.889427e+00
3.002085893242789e-05	3.577369e+00	2.889437e+00
3.002098020512022e-05	3.577390e+00	2.889457e+00
3.002111696603879e-05	3.577414e+00	2.889480e+00
3.002133807415024e-05	3.577453e+00	2.889518e+00
3.002164677453380e-05	3.577507e+00	2.889572e+00
3.002226200197551e-05	3.577616e+00	2.889685e+00
3.002319606969750e-05	3.577780e+00	2.889862e+00
3.002367048307414e-05	3.577864e+00	2.889956e+00
3.002397580366667e-05	3.577918e+00	2.890017e+00
3.002421294055119e-05	3.577959e+00	2.890064e+00
3.002448926114856e-05	3.578008e+00	2.890121e+00
3.002486054380439e-05	3.578073e+00	2.890196e+00
3.002535887306296e-05	3.578161e+00	2.890297e+00
3.002588609685150e-05	3.578254e+00	2.890404e+00
3.002665411309361e-05	3.578389e+00	2.890560e+00
3.002745849012664e-05	3.578531e+00	2.890723e+00
3.002853930655989e-05	3.578721e+00	2.890943e+00
3.002974174076617e-05	3.578933e+00	2.891188e+00
3.003138347943142e-05	3.579222e+00	2.891522e+00
3.003313535797484e-05	3.579531e+00	2.891879e+00
3.003621400342016e-05	3.580074e+00	2.892506e+00
3.003919262613953e-05	3.580599e+00	2.893113e+00
3.004514987157827e-05	3.581649e+00	2.894326e+00
3.005210670794914e-05	3.582877e+00	2.895744e+00
3.006602038069088e-05	3.585334e+00	2.898578e+00
3.008154179499412e-05	3.588078e+00	2.901740e+00
3.011258462360062e-05	3.593577e+00	2.908062e+00
3.016727909101750e-05	3.603304e+00	2.919195e+00
3.027666802585126e-05	3.622901e+00	2.941440e+00
3.049544589551879e-05	3.662664e+00	2.985848e+00
3.093300163485384e-05	3.744455e+00	3.074323e+00
3.180811311352394e-05	3.914970e+00	3.250186e+00
3.280811311352393e-05	4.120080e+00	3.449452e+00
3.380811311352393e-05	4.334671e+00	3.647089e+00
3.402000000000001e-05	4.381836e+00	3.688659e+00
3.444377377295217e-05	4.478269e+00	3.771407e+00
3.445377377295217e-05	4.480564e+00	3.773356e+00
3.447377377295217e-05	4.485185e+00	3.777248e+00
3.451377377295218e-05	4.494443e+00	3.785028e+00
3.459377377295219e-05	4.513032e+00	3.800574e+00
3.475377377295222e-05	4.550347e+00	3.831640e+00
3.476377377295222e-05	4.552688e+00	3.833580e+00
3.478377377295222e-05	4.557382e+00	3.837457e+00
3.490377377295224e-05	4.585634e+00	3.860703e+00
3.493377377295225e-05	4.592724e+00	3.866509e+00
3.497377377295225e-05	4.602193e+00	3.874248e+00
3.498377377295225e-05	4.604562e+00	3.876182e+00
3.500000000000000e-05	4.608411e+00	3.879319e+00
3.501000000000001e-05	4.610785e+00	3.881253e+00
3.502000000000001e-05	4.613159e+00	3.883186e+00
3.502100000000001e-05	4.613396e+00	3.883379e+00
3.502300000000001e-05	4.613871e+00	3.883766e+00
3.502600000000001e-05	4.614584e+00	3.884346e+00
3.502612300081813e-05	4.614613e+00	3.884369e+00
3.502686100572686e-05	4.614789e+00	3.884512e+00
3.502784501227183e-05	4.615022e+00	3.884702e+00
3.502803198691006e-05	4.615067e+00	3.884738e+00
3.502840593618651e-05	4.615156e+00	3.884810e+00
3.502915383473941e-05	4.615333e+00	3.884955e+00
3.503000000000001e-05	4.615534e+00	3.885118e+00
3.503008461652607e-05	4.615554e+00	3.885134e+00
3.503025384957819e-05	4.615595e+00	3.885167e+00
3.503059231568242e-05	4.615675e+00	3.885232e+00
3.503105520972703e-05	4.615785e+00	3.885320e+00
3.503149589919501e-05	4.615890e+00	3.885403e+00
3.503194043667978e-05	4.615995e+00	3.885486e+00
3.503244928600965e-05	4.616117e+00	3.885578e+00
3.503301675726799e-05	4.616251e+00	3.885676e+00
3.503410891490761e-05	4.616511e+00	3.885856e+00
3.503499022776669e-05	4.616720e+00	3.885988e+00
3.503584234235523e-05	4.616923e+00	3.886089e+00
3.503671939956802e-05	4.617131e+00	3.886153e+00
3.503721035932236e-05	4.617248e+00	3.886162e+00
3.503748043923593e-05	4.617312e+00	3.886155e+00
3.503762839710697e-05	4.617348e+00	3.886146e+00
3.503777156256975e-05	4.617382e+00	3.886137e+00
3.503793056775252e-05	4.617419e+00	3.886125e+00
3.503809572748499e-05	4.617458e+00	3.886113e+00
3.503839893223082e-05	4.617531e+00	3.886090e+00
3.503900534172249e-05	4.617675e+00	3.886044e+00
3.504021816070584e-05	4.617963e+00	3.885951e+00
3.504151225318423e-05	4.618270e+00	3.885852e+00
3.504281547906837e-05	4.618580e+00	3.885752e+00
3.504428601650547e-05	4.618930e+00	3.885638e+00
3.504564709168806e-05	4.619253e+00	3.885533e+00
3.504706085308377e-05	4.619589e+00	3.885424e+00
3.504840561284987e-05	4.619909e+00	3.885320e+00
3.504981448871514e-05	4.620244e+00	3.885211e+00
3.505117399533848e-05	4.620567e+00	3.885105e+00
3.505258709560044e-05	4.620903e+00	3.884995e+00
3.505394629197407e-05	4.621225e+00	3.884890e+00
3.505541425681436e-05	4.621574e+00	3.884776e+00
3.505720325676088e-05	4.621999e+00	3.884637e+00
3.505940815512196e-05	4.622523e+00	3.884466e+00
3.506223118534840e-05	4.623194e+00	3.884246e+00
3.506621217594781e-05	4.624139e+00	3.883936e+00
3.507200681693144e-05	4.625515e+00	3.883485e+00
3.508293656346605e-05	4.628110e+00	3.882634e+00
3.510479605653526e-05	4.633298e+00	3.880930e+00
3.512591188608227e-05	4.638307e+00	3.879283e+00
3.515777902024594e-05	4.645860e+00	3.876795e+00
3.519502552877884e-05	4.654679e+00	3.873883e+00
3.526951854584463e-05	4.672284e+00	3.868052e+00
3.911525631396081e-05	5.533216e+00	3.553491e+00
4.000000000000000e-05	5.717536e+00	3.477576e+00
4.001000000000000e-05	5.719589e+00	3.476711e+00
4.001004399970387e-05	5.719598e+00	3.476707e+00
4.001013199911160e-05	5.719616e+00	3.476700e+00
4.001023397276338e-05	5.719637e+00	3.476691e+00
4.001033268385050e-05	5.719657e+00	3.476682e+00
4.001053010602477e-05	5.719698e+00	3.476665e+00
4.001092495037330e-05	5.719779e+00	3.476631e+00
4.001160102391217e-05	5.719918e+00	3.476572e+00
4.001254428564085e-05	5.720111e+00	3.476490e+00
4.001389755645245e-05	5.720389e+00	3.476373e+00
4.001573701348783e-05	5.720767e+00	3.476216e+00
4.001736628015777e-05	5.721101e+00	3.476096e+00
4.001854693524192e-05	5.721344e+00	3.476037e+00
4.001876792022574e-05	5.721389e+00	3.476034e+00
4.001920989019337e-05	5.721480e+00	3.476047e+00
4.002000000000001e-05	5.721642e+00	3.476090e+00
4.002007901098067e-05	5.721658e+00	3.476097e+00
4.002023703294200e-05	5.721691e+00	3.476113e+00
4.002055307686465e-05	5.721756e+00	3.476146e+00
4.002078869119071e-05	5.721804e+00	3.476173e+00
4.002094353967539e-05	5.721836e+00	3.476191e+00
4.002099245836027e-05	5.721846e+00	3.476197e+00
4.002102752440211e-05	5.721853e+00	3.476202e+00
4.002106251196375e-05	5.721860e+00	3.476207e+00
4.002109540229554e-05	5.721867e+00	3.476212e+00
4.002112683884837e-05	5.721873e+00	3.476216e+00
4.002115661933844e-05	5.721879e+00	3.476220e+00
4.002118425660945e-05	5.721885e+00	3.476224e+00
4.002120971805633e-05	5.721890e+00	3.476228e+00
4.002122989745717e-05	5.721894e+00	3.476231e+00
4.002124535007625e-05	5.721898e+00	3.476233e+00
4.002125445443199e-05	5.721900e+00	3.476234e+00
4.002125884733047e-05	5.721900e+00	3.476235e+00
4.002126146526058e-05	5.721901e+00	3.476236e+00
4.002126346071637e-05	5.721901e+00	3.476236e+00
4.002126562684027e-05	5.721902e+00	3.476236e+00
4.002126783768594e-05	5.721902e+00	3.476237e+00
4.002127163548043e-05	5.721903e+00	3.476237e+00
4.002127923106940e-05	5.721905e+00	3.476238e+00
4.002129442224734e-05	5.721908e+00	3.476240e+00
4.002132480460322e-05	5.721914e+00	3.476245e+00
4.002138556931498e-05	5.721926e+00	3.476254e+00
4.002150709873850e-05	5.721951e+00	3.476272e+00
4.002175015758555e-05	5.722001e+00	3.476310e+00
4.002223627527963e-05	5.722101e+00	3.476387e+00
4.002292457405710e-05	5.722242e+00	3.476501e+00
4.002347737364684e-05	5.722356e+00	3.476596e+00
4.002383949536410e-05	5.722430e+00	3.476660e+00
4.002424231379753e-05	5.722513e+00	3.476732e+00
4.002446378959613e-05	5.722558e+00	3.476772e+00
4.002474162845637e-05	5.722615e+00	3.476823e+00
4.002526154417235e-05	5.722722e+00	3.476917e+00
4.002581018716388e-05	5.722835e+00	3.477016e+00
4.002646165314413e-05	5.722969e+00	3.477134e+00
4.002734696446106e-05	5.723150e+00	3.477295e+00
4.002838308437700e-05	5.723363e+00	3.477484e+00
4.002985270697438e-05	5.723665e+00	3.477751e+00
4.003141808741678e-05	5.723986e+00	3.478036e+00
4.003401900453264e-05	5.724520e+00	3.478510e+00
4.003644407902292e-05	5.725019e+00	3.478951e+00
4.004129422800347e-05	5.726015e+00	3.479835e+00
4.004570983574609e-05	5.726923e+00	3.480639e+00
4.005454105123134e-05	5.728738e+00	3.482249e+00
4.006575509520548e-05	5.731045e+00	3.484292e+00
4.008657581235064e-05	5.735332e+00	3.488084e+00
4.011475579664734e-05	5.741144e+00	3.493215e+00
4.017111576524072e-05	5.752802e+00	3.503471e+00
4.028383570242748e-05	5.776252e+00	3.523957e+00
4.050927557680101e-05	5.823680e+00	3.564828e+00
4.096015532554807e-05	5.920638e+00	3.646156e+00
4.186191482304217e-05	6.120905e+00	3.807513e+00
4.286191482304217e-05	6.352033e+00	3.984515e+00
4.386191482304217e-05	6.591333e+00	4.159711e+00
4.402000000000001e-05	6.630194e+00	4.187170e+00
4.433617035391569e-05	6.709177e+00	4.241787e+00
4.438765929216864e-05	6.722123e+00	4.250661e+00
4.449063716867455e-05	6.748195e+00	4.268365e+00
4.469659292168636e-05	6.800536e+00	4.303724e+00
4.470659292168636e-05	6.803086e+00	4.305439e+00
4.472659292168636e-05	6.808200e+00	4.308864e+00
4.476659292168637e-05	6.818444e+00	4.315712e+00
4.484659292168638e-05	6.838963e+00	4.329399e+00
4.485999999999998e-05	6.842407e+00	4.331691e+00
4.488681415662718e-05	6.849308e+00	4.336273e+00
4.494044246988157e-05	6.863123e+00	4.345433e+00
4.495044246988157e-05	6.865702e+00	4.347141e+00
4.497044246988157e-05	6.870864e+00	4.350554e+00
4.499911506023685e-05	6.878273e+00	4.355446e+00
4.500911506023685e-05	6.880858e+00	4.357152e+00
4.502000000000001e-05	6.883673e+00	4.359008e+00
4.502100000000001e-05	6.883932e+00	4.359179e+00
4.502300000000001e-05	6.884449e+00	4.359519e+00
4.502589063196728e-05	6.885198e+00	4.360013e+00
4.502675759335461e-05	6.885422e+00	4.360160e+00
4.502826607722536e-05	6.885812e+00	4.360417e+00
4.502875447890821e-05	6.885939e+00	4.360500e+00
4.502902319663432e-05	6.886008e+00	4.360546e+00
4.502946256454779e-05	6.886122e+00	4.360620e+00
4.503000000000001e-05	6.886261e+00	4.360712e+00
4.503005374354523e-05	6.886275e+00	4.360721e+00
4.503016123063568e-05	6.886303e+00	4.360739e+00
4.503037620481656e-05	6.886358e+00	4.360776e+00
4.503080615317834e-05	6.886470e+00	4.360848e+00
4.503121253561471e-05	6.886575e+00	4.360916e+00
4.503169697941863e-05	6.886700e+00	4.360996e+00
4.503229496101905e-05	6.886855e+00	4.361091e+00
4.503287687078699e-05	6.887006e+00	4.361179e+00
4.503363339207943e-05	6.887202e+00	4.361287e+00
4.503473024132596e-05	6.887486e+00	4.361430e+00
4.503554508099632e-05	6.887696e+00	4.361513e+00
4.503646676544015e-05	6.887935e+00	4.361566e+00
4.503694076326655e-05	6.888058e+00	4.361566e+00
4.503720581953127e-05	6.888126e+00	4.361553e+00
4.503735298826990e-05	6.888165e+00	4.361541e+00
4.503749539233626e-05	6.888201e+00	4.361527e+00
4.503765627921642e-05	6.888243e+00	4.361512e+00
4.503782532539182e-05	6.888287e+00	4.361495e+00
4.503815024715121e-05	6.888371e+00	4.361462e+00
4.503873987112864e-05	6.888524e+00	4.361403e+00
4.503991911908352e-05	6.888829e+00	4.361282e+00
4.504122572997961e-05	6.889167e+00	4.361149e+00
4.504253759252316e-05	6.889507e+00	4.361015e+00
4.504400995357468e-05	6.889888e+00	4.360864e+00
4.504536918256753e-05	6.890239e+00	4.360724e+00
4.504677712560513e-05	6.890604e+00	4.360579e+00
4.504812925386650e-05	6.890954e+00	4.360440e+00
4.504952272008318e-05	6.891315e+00	4.360297e+00
4.505091910763716e-05	6.891676e+00	4.360153e+00
4.505266722098335e-05	6.892128e+00	4.359972e+00
4.505474496706387e-05	6.892666e+00	4.359758e+00
4.505743404454342e-05	6.893362e+00	4.359481e+00
4.506111544174637e-05	6.894314e+00	4.359101e+00
4.506641153186951e-05	6.895684e+00	4.358554e+00
4.507595794431792e-05	6.898152e+00	4.357568e+00
4.509492920327478e-05	6.903056e+00	4.355606e+00
4.511394943772295e-05	6.907969e+00	4.353638e+00
4.514149267378551e-05	6.915079e+00	4.350787e+00
4.517307032725985e-05	6.923221e+00	4.347516e+00
4.523003041904588e-05	6.937885e+00	4.341610e+00
4.531613039562708e-05	6.959990e+00	4.332667e+00
4.852153006776384e-05	7.739395e+00	3.989899e+00
4.901000000000001e-05	7.851823e+00	3.936316e+00
4.907918040658298e-05	7.867457e+00	3.928670e+00
4.965103783155749e-05	7.995034e+00	3.865151e+00
4.979103783155749e-05	8.025834e+00	3.849520e+00
4.999000000000000e-05	8.069344e+00	3.827259e+00
4.999867082294123e-05	8.071232e+00	3.826287e+00
5.000000000000000e-05	8.071522e+00	3.826138e+00
5.000265835411755e-05	8.072101e+00	3.825840e+00
5.000468329176490e-05	8.072541e+00	3.825613e+00
5.000746633411920e-05	8.073147e+00	3.825301e+00
5.001000000000000e-05	8.073698e+00	3.825017e+00
5.001001116346755e-05	8.073701e+00	3.825016e+00
5.001003349040266e-05	8.073706e+00	3.825013e+00
5.001007814427288e-05	8.073715e+00	3.825008e+00
5.001012442582149e-05	8.073726e+00	3.825003e+00
5.001021698891873e-05	8.073746e+00	3.824993e+00
5.001040211511320e-05	8.073786e+00	3.824972e+00
5.001077199241584e-05	8.073866e+00	3.824931e+00
5.001134211470142e-05	8.073991e+00	3.824867e+00
5.001219364377197e-05	8.074176e+00	3.824771e+00
5.001338007472940e-05	8.074434e+00	3.824638e+00
5.001504645638121e-05	8.074797e+00	3.824454e+00
5.001736050007148e-05	8.075300e+00	3.824225e+00
5.001868806455690e-05	8.075589e+00	3.824151e+00
5.002000000000001e-05	8.075874e+00	3.824148e+00
5.002013119354432e-05	8.075903e+00	3.824158e+00
5.002039358063293e-05	8.075960e+00	3.824179e+00
5.002091835481018e-05	8.076074e+00	3.824225e+00
5.002114345859688e-05	8.076123e+00	3.824247e+00
5.002121901162566e-05	8.076139e+00	3.824255e+00
5.002126526980763e-05	8.076149e+00	3.824260e+00
5.002131069587908e-05	8.076159e+00	3.824266e+00
5.002137151087098e-05	8.076173e+00	3.824273e+00
5.002142662257893e-05	8.076184e+00	3.824280e+00
5.002149100124735e-05	8.076199e+00	3.824288e+00
5.002156393841851e-05	8.076215e+00	3.824297e+00
5.002164567183657e-05	8.076232e+00	3.824308e+00
5.002174552696782e-05	8.076254e+00	3.824321e+00
5.002186911461144e-05	8.076281e+00	3.824337e+00
5.002203121110698e-05	8.076316e+00	3.824358e+00
5.002225911162718e-05	8.076365e+00	3.824389e+00
5.002260336987663e-05	8.076441e+00	3.824437e+00
5.002317795112324e-05	8.076566e+00	3.824522e+00
5.002425687982443e-05	8.076800e+00	3.824686e+00
5.002523689990888e-05	8.077014e+00	3.824839e+00
5.002719694007777e-05	8.077440e+00	3.825148e+00
5.002897273099830e-05	8.077826e+00	3.825429e+00
5.003252431283935e-05	8.078600e+00	3.825991e+00
5.003962747652147e-05	8.080146e+00	3.827117e+00
5.004982699377824e-05	8.082367e+00	3.828735e+00
5.006487720384009e-05	8.085648e+00	3.831122e+00
5.008999027191263e-05	8.091126e+00	3.835103e+00
5.014021640805770e-05	8.102108e+00	3.843060e+00
5.024066868034785e-05	8.124160e+00	3.858953e+00
5.044157322492814e-05	8.168625e+00	3.890655e+00
5.084338231408872e-05	8.258979e+00	3.953714e+00
5.164700049240988e-05	8.444195e+00	4.078711e+00
5.264700049240988e-05	8.682039e+00	4.232349e+00
5.364700049240987e-05	8.927094e+00	4.384058e+00
5.402000000000001e-05	9.020693e+00	4.440037e+00
5.427400098481974e-05	9.085477e+00	4.477857e+00
5.451199803036054e-05	9.146646e+00	4.513156e+00
5.454400590891839e-05	9.154913e+00	4.517891e+00
5.460802166603409e-05	9.171512e+00	4.527342e+00
5.473605318026548e-05	9.204779e+00	4.546223e+00
5.476393697153722e-05	9.212041e+00	4.550330e+00
5.481970455408070e-05	9.226601e+00	4.558533e+00
5.490846483491305e-05	9.249808e+00	4.571578e+00
5.491846483491305e-05	9.252426e+00	4.573047e+00
5.493846483491306e-05	9.257670e+00	4.575982e+00
5.497846483491306e-05	9.268165e+00	4.581850e+00
5.498846483491306e-05	9.270790e+00	4.583316e+00
5.500000000000000e-05	9.273820e+00	4.585007e+00
5.501000000000000e-05	9.276448e+00	4.586473e+00
5.502000000000001e-05	9.279077e+00	4.587938e+00
5.502100000000001e-05	9.279339e+00	4.588085e+00
5.502226855956670e-05	9.279673e+00	4.588271e+00
5.502307769471228e-05	9.279885e+00	4.588389e+00
5.502405050090237e-05	9.280142e+00	4.588532e+00
5.502599611328255e-05	9.280653e+00	4.588817e+00
5.502711085427471e-05	9.280946e+00	4.588980e+00
5.502777051801567e-05	9.281119e+00	4.589077e+00
5.502868067251809e-05	9.281359e+00	4.589210e+00
5.502897896860371e-05	9.281437e+00	4.589253e+00
5.502940340782878e-05	9.281549e+00	4.589315e+00
5.503000000000001e-05	9.281706e+00	4.589403e+00
5.503005965921713e-05	9.281721e+00	4.589411e+00
5.503017897765137e-05	9.281753e+00	4.589428e+00
5.503041761451986e-05	9.281816e+00	4.589463e+00
5.503089488825685e-05	9.281941e+00	4.589532e+00
5.503133796223237e-05	9.282058e+00	4.589595e+00
5.503179739340408e-05	9.282179e+00	4.589659e+00
5.503230381524949e-05	9.282311e+00	4.589726e+00
5.503288146053323e-05	9.282464e+00	4.589799e+00
5.503383226913055e-05	9.282714e+00	4.589911e+00
5.503469466806749e-05	9.282941e+00	4.590002e+00
5.503547177850596e-05	9.283145e+00	4.590062e+00
5.503634321400416e-05	9.283374e+00	4.590092e+00
5.503679593449014e-05	9.283493e+00	4.590083e+00
5.503704993534402e-05	9.283560e+00	4.590065e+00
5.503718491946464e-05	9.283596e+00	4.590050e+00
5.503731507331576e-05	9.283629e+00	4.590035e+00
5.503746044124249e-05	9.283669e+00	4.590018e+00
5.503761378672167e-05	9.283709e+00	4.589999e+00
5.503788223871807e-05	9.283779e+00	4.589965e+00
5.503829890068510e-05	9.283889e+00	4.589912e+00
5.503913222461917e-05	9.284108e+00	4.589807e+00
5.504079887248729e-05	9.284546e+00	4.589594e+00
5.504230148584078e-05	9.284942e+00	4.589403e+00
5.504358200460432e-05	9.285278e+00	4.589239e+00
5.504495181672582e-05	9.285638e+00	4.589064e+00
5.504630526138627e-05	9.285995e+00	4.588890e+00
5.504773214411309e-05	9.286369e+00	4.588707e+00
5.504908501359022e-05	9.286725e+00	4.588534e+00
5.505050454374016e-05	9.287098e+00	4.588352e+00
5.505219263976667e-05	9.287542e+00	4.588135e+00
5.505423559352369e-05	9.288079e+00	4.587873e+00
5.505682714207030e-05	9.288760e+00	4.587540e+00
5.506038429501132e-05	9.289695e+00	4.587083e+00
5.506540591400442e-05	9.291015e+00	4.586438e+00
5.507432080501038e-05	9.293356e+00	4.585291e+00
5.509143322490279e-05	9.297849e+00	4.583089e+00
5.511061954647567e-05	9.302883e+00	4.580620e+00
5.513639937654242e-05	9.309641e+00	4.577300e+00
5.516733145660927e-05	9.317740e+00	4.573315e+00
5.521822246083476e-05	9.331042e+00	4.566753e+00
5.529807622665564e-05	9.351851e+00	4.556446e+00
5.545778375829740e-05	9.393230e+00	4.535786e+00
5.841602894814794e-05	1.011445e+01	4.145227e+00
5.901000000000001e-05	1.025048e+01	4.065383e+00
5.902000000000001e-05	1.025273e+01	4.064033e+00
5.904000000000003e-05	1.025720e+01	4.061327e+00
5.908000000000006e-05	1.026612e+01	4.055914e+00
5.932000000000022e-05	1.031919e+01	4.023372e+00
5.964000000000043e-05	1.038934e+01	3.979897e+00
5.967000000000046e-05	1.039586e+01	3.975813e+00
5.971000000000048e-05	1.040452e+01	3.970364e+00
5.989000000000128e-05	1.044334e+01	3.945820e+00
5.992999999999723e-05	1.045192e+01	3.940360e+00
5.998999999980942e-05	1.046476e+01	3.932166e+00
5.999999999980943e-05	1.046690e+01	3.930800e+00
6.001000000000000e-05	1.046903e+01	3.929433e+00
6.001004400484582e-05	1.046904e+01	3.929427e+00
6.001013201453747e-05	1.046906e+01	3.929415e+00
6.001024402701683e-05	1.046909e+01	3.929400e+00
